"Time","A50000005AC11021","9E0000005ABA0C21","DD0000005ACB4521","560000005AA80D21","780000005AA85D21","DD0000005AA28921","940000005ABB4A21","CE0000005AA96421","5A0000005AB21421","830000005AC22721","C40000005AAF6D21","9C0000005AB6B321","B00000005AA30421","DE0000005AC54D21","A40000005AA2A321","A50000005AB5E021","E20000005AC1F221","320000005AC08521","CB0000005ACE9521","690000005AB11821","4F0000005AB9CC21","9A0000005ACABE21","E80000005AA0A921","3D0000005A9E7821","420000005AA07B21","FE0000005A9D3321","F50000005ACC6F21","060000005AB08621","8A0000005ACD6921","AD0000005AB81921","340000005AB13D21","550000005AA05321","4C0000005AB5F621","950000005AB30721","E00000005AB51121","160000005AAF1021","DF0000005AAC0421","B00000005AC8FA21","970000005AC86321","6F0000005AC1B921","8D0000005AAEEF21","110000005AAC8B21","150000005AA8C921","9D0000005ABCCC21","560000005ACD6D21","E40000005AAA3921","520000005AA82B21","010000005AA5C221","6D0000005AAF2921","2B0000005AB27221","D30000005ABED521","A60000005ABE9521","6E0000005AA12121","CB0000005AB2AD21","BA0000005A9D4721","7A0000005AAB6521","C80000005AA19921","420000005AB6A421","F50000005AA79121","750000005A9F7F21","E30000005AA9A221","A20000005AD12921","FF0000005AB9D921","380000005ACC7621","C90000005A9E1921","CA0000005AB01A21","AF0000005AA99A21","190000005ACFF121","C70000005AA24E21","F10000005AAD4D21","6D0000005ABD9221","D10000005ABCF421","F60000005AAED621","070000005AAA7021","FB0000005ABD9B21","4C0000005AAE9C21","E80000005AC1AD21","0C0000005ACDF821","A90000005ACFE421*","610000005ABED321","F80000005AA77E21","EB0000005ABD0321","780000005AA3BE21","1D0000005ACCFC21","320000005AA5E521","1A0000005AA6AB21","220000005AD09421","C00000005AA2FE21","2C0000005A9D4E21","DD0000005AA0BB21","1C0000005AB61721","8C0000005ABB9E21","D40000005AC51221*","5F0000005ABE1B21","9A0000005AADEC21","D00000005AB81521","BF0000005ABAA021*","110000005ABB4D21*","8D0000005ACDD921","F90000005AC97821","4A0000005ACBC921","A50000005ABD2821","3D0000005AC62F21","F60000005ACFD221","AE0000005AA0CE21","490000005AC1A521","BD0000005AB88121","AB0000005AC8B821","420000005ACB8521","B30000005AB45421","B50000005AC85921","ED0000005AAAF021","4C0000005AB2B921","ED0000005AA8C221","970000005AA4D221","310000005AACA221","230000005ACE0621","4C0000005AC9CE21","990000005ABFC121","0E0000005AC37521","280000005ACEDC21","DA0000005AA65D21","F20000005AA63821","1A0000005AAC5121","980000005AB2F121","C10000005AA88121","6F0000005AC38B21","E20000005ABFF821","760000005ACE6F21","1C0000005AA1D121","090000005A9EEF21","FE0000005AC75621","5A0000005AB02621","F20000005AD0FA21","8A0000005AA4A521","830000005AC33E21","B90000005ACD4E21","4C0000005AD09621","8C0000005A9EE821","820000005ACC3C21","840000005AC5D821","DF0000005AA86021","820000005ABF8321","A30000005ACFBB21","D30000005AAF4521","DB0000005AB11E21","BB0000005AC2DA21","D50000005AC59721","080000005ABA0521","200000005AC11721","D50000005AA2C521","350000005AA76721","FC0000005AAE8921","3B0000005AB68E21","930000005AAF1721","980000005AAFCD21","670000005AD06521","C30000005ACABD21","240000005AB6EA21","A60000005AC6C921","DC0000005ACFA421","6F0000005AD13021","240000005ABE2221","4B0000005AAD0721","120000005AA96021","2C0000005ABD4521","0E0000005AB69C21","640000005ACCD621","880000005A9CFC21","340000005ABBC721","360000005AB20521","DC0000005AAC9221","470000005AA79721","940000005AA02021","0F0000005AC79421","C10000005ACAAE21","090000005AA6A521","F10000005AA6AE21","360000005ABFB021","530000005AA8AE21","EB0000005AB28421","8D0000005AA24321","910000005AAD3621","A10000005AA20021","B60000005AAF9D21","B70000005AA94E21","AE0000005AAC6221","800000005AB10E21","D40000005A9D4521","220000005AC56021","990000005AC2E021","510000005AA07521","DF0000005ACB5621","E70000005AB90D21","180000005AA59321","A90000005AB3DC21*","000000005AA8F221","1C0000005AC3FE21","4A0000005AB7F121"
2024-03-12 14:05:00,22,20,22.5,21,20.5,22,24,23.5,21.5,21.5,19,22,24,24,20.5,21,21.5,19.5,20,21.5,25.5,26,27.5,23,20,24,23.5,26.5,25,22.5,26.5,27.5,22,24.5,20.5,23.5,24,24,24.5,28,22,23,23.5,24.5,21,21,27,24,22,22.5,23,22,20.5,18,19.5,22.5,22.5,22.5,20.5,29.5,24.5,24,22.5,24.5,22,25,28,28,27,24,20.5,24,21.5,20.5,23,21.5,24.5,20.5,18.5,20,20.5,18.5,20,25.5,22,19,18.5,22,20.5,17.5,17,24.5,23,24.5,21.5,19,19.5,22.5,21,26,27.5,22,27.5,23.5,22,19.5,20.5,20,20.5,19.5,18,17.5,18,22.5,25.5,25,25,25.5,21.5,24.5,25,26.5,23,22.5,22,19,18,24.5,22.5,22,21,21.5,24,20,21.5,18.5,18,21.5,18,20.5,18,19,19,17.5,20,20,21.5,23.5,28,24,24,20.5,19.5,18.5,18.5,21.5,24.5,27,27.5,19.5,21.5,23,28.5,22.5,25.5,19.5,20,25,24.5,22.5,19.5,23.5,23,18,19,29,24,22,21,21,24,23,24,19.5,18,21.5,24,28,24.5,24.5,22,20.5,20.5,21,23.5,24,21,24,23.5
2024-03-12 14:10:00,21.5,20,22.5,21.5,20,22,25.5,25,21.5,21.5,18,20.5,25.5,25.5,22.5,20.5,24,20,20.5,22,26,26,30,24.5,20.5,22.5,24,24.5,24,21.5,28,27.5,20.5,22.5,20,23,25,25.5,22,27,21.5,23,23.5,22,20.5,20,25.5,24.5,22,20.5,23,21.5,20,18,19,22.5,22.5,21.5,20,28,24.5,24.5,24,24,21.5,23.5,28.5,28,26.5,23,20,24,22,19.5,21.5,21,23.5,19.5,18,20,20.5,19,19.5,25,21.5,19.5,18.5,22,20.5,18,17,24,24,23,21.5,18.5,19,22.5,21.5,23.5,26.5,22,25.5,23,21.5,20,21,19.5,20.5,20,18.5,18,18,21.5,25.5,25,26,25,22,22.5,25,25,21,20.5,21.5,19,18,23.5,21.5,22,21.5,21,23,20,21,18,18,20,17,20.5,18,18.5,19,17.5,20.5,20,21,22.5,27,26,25.5,20.5,20.5,18,18,20,22.5,26.5,28,19.5,21,22.5,27.5,23.5,25,20,20,25,25,22,20,24,23.5,17.5,19,29,23.5,21,21,21,23,21.5,23.5,19,18,20.5,24,26.5,22,25,22.5,23,21.5,22,22.5,23,20.5,25,24.5
2024-03-12 14:15:00,21,20,23,21,20.5,21.5,26.5,25.5,20.5,21,17.5,20,25.5,25.5,22.5,21,24.5,21.5,23,23,26.5,27,30.5,26.5,22,23,22,24,23,21.5,28,28,20,21.5,20,22.5,25.5,26,22,26,21.5,22.5,22.5,22,21,20.5,24,24.5,22,20,22,22.5,23.5,18,19.5,22.5,22.5,21,19.5,27.5,24,25,24.5,23.5,21.5,22.5,27.5,29.5,27,22,19.5,24.5,22,19.5,20.5,21,23,19,17.5,20,20.5,18.5,19.5,24,21,19,18.5,21.5,20.5,18.5,17.5,24.5,21,23,21.5,19,19,23,22,22,25,23,26.5,23,21.5,19.5,21,19.5,20.5,20,19,18,18.5,20,23.5,25.5,26.5,25,21.5,20.5,23.5,23.5,20.5,23.5,21.5,18.5,18,22.5,21,21.5,20.5,21.5,23,19.5,21,18,18,19.5,16.5,20.5,18,18.5,18.5,18,20.5,20,21,21.5,25,26,26,21,20.5,18,18,19.5,21.5,24,26.5,20.5,21.5,23,27,24,26,20.5,20.5,28,26,21.5,19.5,25.5,25,17,18,27.5,23,21.5,22.5,22.5,24,22.5,23.5,19,18,21.5,24.5,25.5,22.5,25.5,22,23.5,22,21,22,22.5,20.5,27.5,25
2024-03-12 14:20:00,20.5,19.5,22.5,20.5,20.5,21,26.5,24.5,20.5,20.5,18,20,24.5,25,24,23,21,22,22.5,24.5,27,26,26,26.5,20.5,23,20.5,22.5,22.5,20.5,24.5,27.5,25,21,20,22,25,25,21,24.5,21,22,22,21,21,20.5,23.5,23.5,21.5,19.5,21,24.5,24,18,19,22,23,20.5,19.5,25.5,21.5,24.5,22,23.5,21.5,22,26.5,28.5,27,21.5,19,23.5,21,20,21,21,22.5,18,17.5,19.5,20.5,19,19.5,23,20.5,19.5,18.5,21.5,20.5,17.5,17,23.5,20.5,22.5,21.5,19.5,19.5,23.5,21.5,20.5,23,23,27,23,21,19.5,21,19.5,20,20,19,18,18.5,19.5,22,25.5,27.5,24.5,21,22.5,22,22,20,22,22.5,18.5,18,22,23.5,21,20,22.5,23.5,19.5,20.5,18.5,19,19.5,17.5,20.5,18,18.5,18.5,18.5,21,20,20.5,21,23.5,25,25.5,21.5,20.5,17.5,18,20.5,20.5,24,26,21,23,22,26,22.5,26,21,21.5,24.5,26,21,19,26,22.5,17,18,29,24.5,21.5,21,22,24.5,23,23.5,19,17.5,20.5,24,24.5,21.5,25.5,21.5,24,21.5,21.5,21.5,21.5,20,26.5,25
2024-03-12 14:25:00,20,19,23.5,21,20,21,26,24.5,19.5,19.5,18.5,20.5,23.5,24.5,25,25,19.5,21,23.5,25.5,26.5,24.5,23.5,24.5,20,22,24,22.5,21.5,19.5,21,25,29.5,23,19.5,21.5,26,25.5,21,23.5,21,21.5,22,21.5,20,20.5,24,23.5,22,19.5,20.5,25,23,17.5,19,21.5,22.5,20,20,24,21.5,24.5,23.5,23.5,21.5,20.5,24.5,29,26,20.5,18.5,22.5,21,20,20.5,21,22,17.5,17.5,19,20,19.5,20.5,22.5,20.5,19.5,18.5,21.5,20.5,17.5,17,22.5,22.5,23,22,20,20.5,23,21.5,19.5,21.5,22,26.5,22.5,21,19.5,21,19.5,20,20,18,17.5,18.5,19,21,26.5,28.5,24,20.5,26.5,24,21.5,20,24,22.5,18.5,18,22.5,24,20.5,19.5,23,24.5,19.5,20.5,18.5,18.5,21,19,20,18,18,18,19,21.5,19.5,20.5,21.5,23.5,25.5,25,21.5,20.5,17.5,18,21,20.5,23,25,21.5,24.5,21,25,22.5,25.5,21.5,22,22,25,21,19,24.5,20.5,17,17.5,28.5,22.5,21,20,21,24,22,23.5,19.5,17.5,20,23,23.5,20.5,24.5,20.5,22,20.5,21.5,21,21,19.5,25,24.5
2024-03-12 14:30:00,19.5,19,24,20.5,19.5,21,23.5,20,19,19,19.5,21,22.5,24,26,27,21,22,21.5,25.5,25.5,23,29.5,24.5,20,21.5,23,23,20.5,18.5,20,22.5,23.5,23,20,21.5,25.5,24,20.5,22.5,20.5,21.5,21.5,19.5,20.5,20,24.5,24,22,20,20,24.5,22.5,17.5,19,21.5,22.5,21,20,24.5,21.5,24,21.5,23,21.5,20.5,23,26,25,20,18.5,23.5,22.5,19.5,20.5,20.5,21.5,18,18,19,19.5,19,21.5,22.5,20.5,20,18.5,22,20,16.5,17,22,25,23,21.5,20,21.5,23.5,21.5,20,20.5,20.5,24,24.5,22.5,19.5,21.5,19,19.5,19.5,17.5,17.5,18,19.5,21,26.5,26,23.5,20.5,23,24,21,21,23,22,18.5,18,23,24,19.5,19.5,23.5,25.5,20,20.5,18.5,18.5,21.5,18.5,19.5,18,18,18,18.5,21.5,19,20,22,24.5,29,25,21.5,20,17.5,17.5,21,20.5,21,23.5,21.5,25.5,20,23.5,24,25.5,21.5,22.5,23.5,23.5,21.5,19.5,23,21,17,17.5,25.5,20.5,20,20,21,23.5,21,22.5,19,17.5,21.5,23.5,22,20.5,23,20,20.5,19.5,21.5,21,21,20,24.5,23.5
2024-03-12 14:35:00,20,19.5,23.5,20,20,20.5,21,19,19,18.5,18.5,22,22.5,24,25,28.5,21,22,22,25,24.5,22.5,24.5,24,20.5,21,22,22.5,19.5,18.5,19.5,21,26,23,20,22.5,24,19,20.5,22,20,21,21,18,19.5,19.5,24.5,24.5,21.5,19,20,23.5,22,17.5,19,20.5,22,22,20,24.5,21,23.5,22.5,22.5,20.5,20.5,22,23,23.5,19.5,18.5,25.5,23.5,19.5,21,20,21,18.5,17,18.5,19.5,19,21.5,23,21,20,18.5,22.5,20.5,17,17,23,22.5,22,20,19,21.5,23,21.5,20,20,21,23.5,25.5,21.5,19.5,21,19,19.5,19,18,17.5,18,20.5,22,26,23.5,23,20.5,22.5,23,21,21,20.5,21.5,18.5,17.5,23,22,19.5,19.5,21.5,24.5,20,21,20,19,21.5,19,19,17,19,19,17.5,20.5,19,19.5,21,24,29.5,25.5,21.5,20,17,18,20,20.5,21,22.5,21,25.5,20.5,22.5,22,25.5,20,22,22,23,21,18.5,22.5,21.5,17,17.5,25,21,21,23,21,23.5,20.5,23,18.5,17.5,20.5,23.5,22.5,21.5,22,20,20,19,22.5,21.5,21,20,24,21
2024-03-12 14:40:00,20.5,19.5,22.5,19.5,20,20,19.5,18.5,18.5,18.5,17.5,21,22,26,25,29.5,21,22,21,24.5,24,22.5,22.5,22,21,21.5,19.5,21,19,18.5,19.5,20.5,26,23,20,22.5,22.5,17,20,21.5,20,21,20.5,18,19.5,19.5,23,24,21,19,19.5,22,20,17.5,19,20,21,21,20,23,20,24,22.5,21.5,20,19.5,21.5,22,22,19.5,18.5,26.5,22.5,19.5,20.5,20,20.5,18,17,18.5,19,19,21.5,22.5,20,19.5,18.5,22,20,16,16.5,23,25,21,20,18,20,23,21,22.5,20,20.5,23.5,25,20.5,19.5,21,19,19,19,18,17.5,18,19.5,21.5,25.5,22.5,22.5,20,23,22,20.5,20,19,20.5,18,17.5,22,20.5,19.5,22,19.5,22.5,20,21.5,19.5,18.5,21,19,18.5,16.5,19,18,17,19.5,19,19.5,20.5,23,30,25.5,21,19.5,17,18,20,20,21,21.5,19.5,24,20.5,22.5,24,24.5,19.5,21,21,22,20,18,22.5,21.5,17.5,18,24.5,20.5,22.5,24,21,24,20.5,24,19,17.5,19,21.5,22.5,21.5,21.5,19.5,20.5,19.5,20,21,21,20,22.5,20
2024-03-12 14:45:00,21,20,21.5,19.5,20,20,18.5,18,18,18,17,20,21,24,23.5,29,20,21.5,20.5,23.5,23.5,22,22,21.5,19.5,21.5,19,20,18.5,18.5,19.5,19.5,25,23,19.5,23,22,16.5,19.5,21,19.5,20,21,18.5,19.5,19.5,22.5,23.5,20.5,19,19,21.5,20,17.5,19,19.5,20.5,20.5,19.5,21.5,19.5,24,22.5,21.5,20,19,21,21,21,19.5,18,26,21.5,19,19.5,20.5,21,18,18,18,18.5,18.5,21,22,20,19.5,18.5,21.5,20,15.5,16,23.5,23.5,21.5,21,17.5,19,23,20.5,21.5,21,19.5,22.5,23,20,19,21,18.5,19,19,18.5,17,17.5,19,21,24,20.5,23,20.5,23.5,22.5,20,19.5,18.5,19.5,18,17.5,21,20,20.5,22.5,19,21,20.5,22,19,18,21,18.5,18,16.5,18.5,18,16.5,19,18.5,19,20,22.5,27,25.5,20.5,19,17,17.5,19.5,20,21.5,21.5,19,22.5,19.5,21.5,24.5,25,20,21,22,21.5,19.5,17.5,22.5,21,17.5,18.5,24.5,19.5,23,22.5,21,25,20.5,26,18.5,18,18.5,20.5,22,20.5,21,20,20,19,19,20,21,20,22,20
2024-03-12 14:50:00,21.5,20,20.5,19,19.5,20,18,18,18,18,17,20,20.5,22.5,23.5,28,18.5,20,19,22,23,21.5,23,21,19.5,20.5,19,19.5,19,18.5,19.5,19.5,21.5,21.5,19,22,21.5,16.5,19.5,20.5,19,19.5,20.5,18,20,20,21.5,23.5,21,19,19,21,20.5,17.5,18.5,19,19.5,20.5,19.5,20.5,19.5,23.5,22,22,20.5,18.5,20,20,20,19,18,24.5,20.5,19,19,20.5,21.5,19.5,19,18,18.5,18,20.5,21.5,20,19,18.5,21.5,20,16,16,23.5,21,21.5,21,17,18.5,23,20,21,20.5,19,21.5,21.5,19.5,18.5,20,18.5,19,19,18,17,17.5,19,20.5,22.5,19,23.5,20.5,22,22,19.5,19,18.5,19,18,17.5,20,20.5,20.5,21.5,19,20,20.5,22.5,18,18,21,18.5,18,17,18.5,17.5,16.5,18.5,18.5,19,20,22,21.5,24,20,19,16.5,17.5,19.5,19.5,21,21,18.5,22,19.5,20.5,24.5,25.5,20,21,21.5,21.5,19,17.5,22,20.5,17.5,18.5,24.5,19.5,22.5,21.5,21,25.5,20,24.5,18.5,17.5,19,20.5,21.5,20,21.5,20.5,19.5,19,23.5,20,21,20,21,19.5
2024-03-12 14:55:00,21.5,19.5,20.5,19,20,20,18,17.5,19,18,17,19.5,20,21,23.5,27.5,18,19.5,19,21,22.5,21.5,26,21.5,19,20,20.5,19.5,19,18.5,22,19.5,20,20.5,19,21.5,21.5,16.5,20,20.5,19,19,19.5,17,20,20,22,23,20.5,21.5,19,21,20.5,17,18.5,19,19.5,20,19.5,20.5,19.5,22.5,21,22.5,20.5,18.5,19.5,20,19.5,19,18,23,20.5,19,19,20,22,20.5,19.5,17.5,18,17.5,19.5,21.5,20,19,18,21.5,19.5,17,16.5,22.5,19.5,21.5,20.5,16.5,17.5,22.5,20,22.5,20.5,20,22.5,21,19.5,18.5,20,18.5,19,19,18,17,17.5,19,20,21.5,18.5,23.5,20.5,22,21.5,19.5,19,18.5,19,17.5,17.5,20,21.5,20,19.5,18.5,20,20,23,18,18,20,18,18,17,18,17.5,16.5,18.5,18.5,18.5,19.5,21.5,19,21.5,19,19,16.5,17.5,19.5,19.5,20,20.5,19,22,19.5,20.5,24,26,20,21,20.5,21,19,17.5,21.5,19.5,18,19,25.5,21.5,22,21,21.5,26,20.5,25,18,17.5,19.5,20.5,21.5,20,22.5,22,21,19.5,27,21.5,21,20,21.5,20
2024-03-12 15:00:00,21.5,19.5,20,19,20,20,17.5,17.5,18,17.5,16.5,19,19.5,20.5,22.5,26.5,18,19,19,20.5,22,21.5,25,22,21,20,20.5,20,19,18,22,20,21,20,19,21,20.5,16,20.5,22,19,19,19,17,20,20.5,22.5,22.5,20.5,21.5,20.5,21,20.5,17,18.5,18.5,19,19.5,19,20,19,21.5,20.5,22,20,18,19,21,19,19,18,21.5,20,19.5,19.5,19.5,21.5,21.5,19.5,18,18,17,19,22,20,18.5,18,21.5,19.5,17,16.5,21.5,19,21.5,20.5,16,16.5,21.5,19.5,23.5,22,20,23,20.5,19,19,20,18.5,18.5,19.5,18,16.5,17,18.5,20,20.5,18,24.5,20.5,22,21,19,18.5,19.5,18.5,17.5,17,20.5,22.5,19.5,19,19,20,20,23,19,18.5,21,18.5,18,16.5,18,17,16,18,18,18.5,19.5,20.5,17.5,20,19,19,16.5,17,20,19.5,20,20.5,19.5,22.5,19.5,20,22.5,25.5,20,22,20,20.5,19.5,18,21,19.5,18.5,19.5,24.5,20,21,20,20.5,25,20.5,23.5,18.5,17.5,19,20.5,22,20,23,21,20.5,19,23.5,22.5,21.5,20,22,20
2024-03-12 15:05:00,20.5,18.5,20,19,19.5,20,17,17,17,17,16.5,18.5,18.5,20,20.5,24.5,17.5,18.5,18.5,20,21,20,24.5,22,21,20.5,23.5,21,18.5,18,22,20.5,20,19.5,19,21,20,15.5,21.5,24,18.5,18.5,18.5,16.5,19,19.5,23,21.5,20,21,21,20.5,19,17,18,18.5,19,19,19,19.5,19,20.5,19.5,22.5,20,18,18.5,20,19,19,18,21.5,20,19.5,20,19,21,21.5,18,17.5,17.5,17.5,18.5,22.5,20,18.5,17.5,21,19.5,17,16.5,20.5,19.5,22,22,15.5,16,21,19.5,21,21.5,19,21.5,20.5,19,20,21,18,18.5,19,17.5,16.5,17,18.5,20,19.5,17.5,23.5,20,23,21.5,18.5,19,21,19,17.5,17,21,21.5,19,19,19,20,19.5,22,19.5,19,21.5,19,17.5,16.5,17.5,17,16,17.5,18,18.5,19.5,20.5,19,19,19,19,16,16.5,19.5,20,23.5,20.5,19.5,23,19.5,20.5,21,24.5,20.5,22.5,27,21,19.5,17.5,20.5,19.5,18.5,20,22.5,18.5,20,20,19.5,23.5,19.5,22.5,18,17.5,18.5,20,21.5,20,23,21,19.5,18.5,20,21,21.5,20,22,20
2024-03-12 15:10:00,19.5,18.5,19.5,18.5,19.5,20,17,16.5,16.5,17,16.5,18.5,18,19,20,23,17.5,18.5,18.5,19.5,20,19,24.5,22,23,21.5,22,22,18,17.5,21,20.5,21.5,19.5,18.5,21,19.5,15.5,22,26.5,18.5,18.5,18.5,16.5,18.5,19,22,21,20,20,21,19.5,18.5,16.5,18,18.5,18.5,18.5,18.5,19.5,19,20.5,20,21.5,19.5,18.5,18,19.5,18.5,19,17.5,21,20,19.5,20.5,19,20,20.5,17.5,17.5,17.5,17.5,19,22.5,20,18.5,17.5,21,19,16.5,16.5,20,22.5,22,20.5,15,15.5,20.5,19,21.5,20.5,18.5,21,20.5,19,21,22.5,18,18.5,19,17,16.5,17,18,19.5,19,17.5,22,19.5,24,22,18.5,18.5,20,19,17,17,20.5,20,18.5,18.5,18,19.5,19.5,22,19.5,19,22,19.5,17.5,16,17.5,16.5,15.5,17,17.5,18,19,20,18,18.5,19,19,16,16,19.5,19.5,23,21.5,19,22.5,18.5,20,20,23,19.5,22,26,23,19.5,17.5,20,19.5,19,20.5,21,18,19.5,21,19,22,19.5,23.5,17.5,17,18,19.5,21.5,20,22,19.5,20.5,19,18.5,19.5,21,20,22,19.5
2024-03-12 15:15:00,19.5,18.5,19.5,18.5,19,19.5,16.5,16.5,16,16.5,16.5,18,17.5,18.5,19,21.5,17,18,19,19.5,19,18.5,24,22,21.5,22,21.5,21.5,18,17.5,21,20.5,20.5,19.5,18.5,21,19,15.5,22.5,27.5,18,18,18.5,16.5,18,18.5,21,21.5,20.5,22,21.5,19,18.5,16.5,17.5,18,18.5,18,18.5,19.5,18.5,20.5,20,21,19.5,18.5,18,19.5,18.5,18.5,17.5,20.5,19,19,20,19,19.5,20,18,17.5,17,17,18,22.5,19.5,18,17.5,21,19,16.5,16.5,20,21,21.5,20,15,15.5,20,19,21,20.5,18.5,21,20,18.5,20,23.5,18.5,18.5,18.5,17,16,16.5,18,19.5,18.5,17.5,21,19.5,23.5,22.5,18.5,18,18.5,18.5,17,17,19.5,19.5,18,18,18,19,19,21.5,19.5,18.5,22.5,20,17,16,17,16.5,15.5,16.5,17.5,18,18.5,19.5,17.5,18.5,19,19,15.5,16,18.5,19,21.5,21.5,19,22,18.5,19.5,19.5,22,19,21,23,23,19.5,18,19.5,19,18,20,20.5,17.5,19.5,21,18.5,20.5,19.5,24.5,17,16.5,18,19.5,21.5,20,20.5,18.5,20.5,19,19,19,21,20,21.5,19
2024-03-12 15:20:00,19.5,18,19,18,18.5,19.5,16.5,16,15.5,16.5,17.5,19.5,17.5,18,19,20.5,17,17.5,18.5,20,18,18,22.5,22,19.5,21.5,20.5,20.5,18,17,19.5,20,20,19.5,18.5,20.5,18.5,15.5,22.5,27.5,17.5,17.5,18,16.5,17.5,18,20,22.5,21,21,21.5,19,18.5,16.5,17.5,17.5,18,18,18,19.5,18.5,20.5,20,21,19,18,18,23,19,18,17,20,18.5,18.5,19.5,19,19.5,19.5,17.5,17,17,16.5,17.5,22.5,19.5,17.5,17,21.5,19,16,16.5,20.5,21,20.5,20,15,15,20,18.5,21,20,19.5,22,19.5,18,19,23,18,18.5,18,16.5,16,16.5,18,19.5,18.5,18,22.5,20,22,22,18,17.5,19,18.5,16.5,17,19.5,20,18,18,17.5,18.5,19,21,20,19,22.5,19.5,16.5,16,17,16,15.5,16.5,17,17.5,18,19,17.5,18,19,18,15.5,16,18,18.5,20.5,20.5,18.5,22,18,19,20.5,21,18.5,20,22.5,22,20,18.5,19,18.5,17.5,19,20,17.5,20,21.5,18,20,19.5,25.5,17,16.5,18,19.5,21,19,19.5,18,19.5,18,18.5,18.5,20.5,19.5,21.5,19
2024-03-12 15:25:00,19,18,18.5,18,18,19,16,15.5,15.5,16,19,23.5,17,18,19,20,16.5,17,18,19.5,17.5,17.5,20.5,21,18.5,20.5,19.5,20,18,16.5,19,19.5,19,18.5,18,20,17.5,15,22,26.5,17,17.5,17.5,16,17.5,17.5,19.5,24,21.5,22,21,19,19,16,17,17.5,18,18,18,19.5,18,20,19.5,20.5,19,17,17.5,23.5,20,17.5,16.5,19.5,18,18.5,19,18.5,19.5,19,18,17,17,16.5,17.5,22.5,19.5,17,17,21.5,19,15.5,16,20.5,21.5,20.5,20,15,15,19.5,18.5,22.5,20.5,19.5,22.5,19,18,18.5,21.5,17.5,18.5,18,16,16,16,17.5,19.5,18.5,18,24,20,22.5,21.5,18,17.5,19,18.5,16,17,19.5,21.5,17.5,17.5,17.5,18.5,18.5,20.5,21.5,20,23,21,16.5,15.5,16.5,15.5,15.5,16,16.5,17.5,18,18.5,18,18,19,17.5,15,15.5,17.5,18.5,27.5,21,18,21,17.5,18.5,21,21.5,19.5,20.5,21,21.5,20,18,19,18.5,17,18.5,19.5,17.5,21,22,18,19,19,23,16.5,16.5,17.5,19.5,20,18.5,19,18,19,17.5,20.5,18.5,20.5,19.5,21,19
2024-03-12 15:30:00,20,19.5,18.5,17.5,17.5,18.5,16,15.5,15,16,18.5,24,17,17.5,18.5,19.5,16,16.5,17.5,19,17.5,17.5,19,20,21,20,19,19.5,17,16.5,18.5,19,19,18.5,18,19,17,14.5,21,24.5,17,17,16.5,15.5,17.5,17.5,19,24.5,21.5,20.5,21.5,19,19,15.5,17,17,17.5,17.5,18,18.5,17.5,20,19.5,20.5,18.5,16.5,17,20.5,19.5,17.5,16.5,19,18,18,19,18,19,19,17.5,17,17,16.5,18,23,19,16.5,16.5,21.5,18.5,15.5,16,21,19,20,19,14.5,15,19,18,22,20.5,19,22,19,18,18,20.5,17.5,18,17.5,16,16,16,17.5,19.5,19,18,24,19.5,22,21,17.5,17,17.5,18,16,16.5,20,20,17,16.5,17,18,18.5,19.5,20.5,19,24,21,16,15,16.5,15.5,15,15.5,16.5,17,17.5,18.5,17.5,18.5,18,17,15,15,17.5,18,28,22.5,17.5,20.5,17,18,19.5,21.5,19,20,21.5,21,19.5,17.5,18.5,18,16.5,18,20,18,21,20.5,17.5,18.5,18.5,22,16.5,16,17.5,19.5,19,18,18.5,17,18.5,17.5,20,19,21,20,20,18
2024-03-12 15:35:00,21,19.5,19,17.5,17.5,18,15.5,15,15,16,17.5,22,16.5,17.5,18,19,16,16,17,18,17,17,18,19,20,20,18.5,19,17,16,18,18.5,19,18.5,17.5,19,16.5,14.5,19.5,22.5,16.5,16.5,16,15,17,17,19,24.5,20.5,19,21,20,19,15.5,17,17,17.5,17.5,17.5,17.5,17,19.5,19,19.5,18,16,17,21,19,17.5,16,18.5,18,18,19,17.5,18.5,18.5,17,17,17,16.5,18,22.5,18.5,16.5,16.5,21,18.5,15.5,16,20,19,19.5,18,14.5,14.5,18.5,18,21,20.5,18,20.5,19,18,17,19.5,17,18,17.5,16,16,16,17.5,19,19,18,22.5,18.5,21.5,21,17,17,17,17.5,16,16.5,19.5,19.5,16.5,16,17,17.5,18,19,20.5,18.5,24,20.5,15.5,15,16,15.5,15,15.5,16,17,17.5,18,17.5,18.5,17.5,17,14.5,14.5,19.5,18,24.5,22.5,18,20.5,16.5,17.5,18.5,21,18.5,20,19.5,20,20,18,18,17.5,16.5,17.5,20.5,18,20,18.5,17,18,19,23.5,16,16,17.5,19.5,18.5,17.5,17.5,16.5,18,17.5,19.5,19.5,21,19.5,19.5,17.5
