strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
140700070503,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140700070504,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140700070505,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140700070506,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140700070601,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140700070602,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140700070603,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140700070604,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140700070605,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140700070606,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140700070701,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140700070702,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140700070703,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140700070704,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140700070705,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140700070706,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140700070707,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801010101,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801010102,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801010103,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801010104,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801010201,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801010202,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801010203,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801010204,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801010301,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801010302,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801010303,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801010304,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801010305,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801010306,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801010401,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801010402,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801010403,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801010404,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801010405,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801010406,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801010407,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801010408,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801010501,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801010502,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801010503,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801010504,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801010505,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801010601,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801010602,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801010603,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801010604,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801010605,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801010606,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801010607,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801010608,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801010609,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801010610,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801010701,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801010702,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801010703,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801010704,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801010705,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801010801,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801010802,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801010803,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801010901,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801010902,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801010903,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801011001,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801011002,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801011003,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801011004,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801011005,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801011006,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801011101,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801011102,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801011103,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801011104,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801011105,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801011106,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801011201,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801011202,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801011203,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801011204,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801011205,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801011301,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801011302,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801011303,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801011401,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801011402,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801011403,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801011501,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801011502,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801011503,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801011504,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801011505,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801011506,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801011507,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801011601,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801011602,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801011603,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801011604,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801011605,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801011701,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801011702,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801011703,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801011801,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801011802,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801011803,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801011804,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801011805,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801011901,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801011902,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801011903,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801011904,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801012001,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801012002,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801012003,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801012004,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801012005,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801012006,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801012007,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801012008,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801012009,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801012101,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801012102,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801012103,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801012104,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801020101,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801020102,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801020103,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801020104,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801020201,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801020202,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801020203,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801020204,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801020205,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801020206,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801020301,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801020302,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801020401,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801020402,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801020403,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801020404,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801020405,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801020501,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801020502,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801020503,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801030101,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801030102,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801030103,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801030104,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801030105,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801030106,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801030107,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801030201,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801030202,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801030203,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801030204,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801030205,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801030206,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801030207,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801030301,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801030302,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801030303,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801030304,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801030305,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801030401,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801030402,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801030403,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801030404,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801030405,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801030406,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801030407,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801030408,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801030501,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801030502,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801030503,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801030504,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801030505,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801030506,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801030601,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801030602,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801030603,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801030604,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801030605,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801030606,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801030607,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801030608,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801030609,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801030610,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801030611,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801040101,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801040102,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801040103,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801040104,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801040201,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801040202,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801040203,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801040301,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801040302,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801040303,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801040304,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801040401,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801040402,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801040403,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801040404,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801040405,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801040406,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801040407,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801040501,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801040502,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801040503,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801040504,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801040601,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801040602,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801040603,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801040604,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801040701,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801040702,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801040703,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801040704,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801040801,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801040802,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801040803,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801040804,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801040901,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801040902,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801040903,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801040904,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801041001,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801041002,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801041003,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801041004,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801041005,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801041006,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801050101,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801050102,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801050103,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801050104,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801050105,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801050106,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801050107,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801050108,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801050109,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801050110,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801050202,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801050203,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801050204,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801050205,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801050206,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801050301,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801050302,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801050401,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801050402,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801050403,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801050501,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801050502,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801050503,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801050504,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801050505,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801050506,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801050601,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801050602,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801050603,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801050701,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801050702,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801050703,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801050704,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801050801,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801050802,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801050803,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801050804,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801050805,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801050901,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801050902,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801050903,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801050904,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801050905,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801050906,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801050907,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801050908,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801050909,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801051001,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801051002,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801051003,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801051004,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060101,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060102,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060103,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060104,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060105,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060106,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060107,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060201,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060202,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060203,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060204,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060205,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060301,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060302,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060303,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060304,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060305,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060401,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060402,mNADEx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
