"Response","Predictor","effect_type","boot.eff","boot.eff.mean","boot.bias","boot.SE","boot.ci.low","boot.ci.up","boot.z","boot.p","psem.sig","ci.sig","joint_sig"
"expr_PC1","capprop_shift","total",0.00331239096882769,0.00441644155572802,4.11021251255084e-05,0.00317038113872763,-0.000619383121481765,0.0094522662329378,1.0447926681008,0.296118804273308,NA,FALSE,FALSE
"expr_PC1","clim_PC1","total",-0.0137606999724026,-0.0182369209273209,7.19526472188828e-05,0.0135502749548258,-0.0397429072558758,0.00326906540123399,1.01552920647576,0.309853631594052,NA,FALSE,FALSE
"expr_PC1","sex_male","total",0.0961654767644436,0.094254922227391,-0.00124829632146826,0.0451460763194538,0.0186761552843653,0.169833689170417,2.13009600400213,0.0331636881773014,NA,TRUE,TRUE
"expr_PC1","sex_mature","total",0.010621927809098,0.0121022339171129,0.00036225188321031,0.0404079476640228,-0.0555883625544501,0.0797928303886759,0.262867292776545,0.792652866563161,NA,FALSE,FALSE
"expr_PC1","ticks_attached","total",-0.0723810283070149,-0.0735800852483663,-0.00133312030582051,0.0494255218197581,-0.154293716381894,0.00713354588516197,-1.46444641638726,0.143072013607842,NA,FALSE,FALSE
"expr_PC1","weight","total",0.148418703466487,0.149444806538843,-0.000378544143229603,0.0469355229193441,0.0717190762462864,0.2271705368314,3.1621828038762,0.00156591229177395,NA,TRUE,TRUE
"expr_PC1","wthr_PC1","total",0.0981702039743576,0.100209934565539,-0.000440986872583732,0.0498933218108715,0.0195021331076341,0.180917736023444,1.96760208403215,0.0491138397691726,NA,TRUE,TRUE
"expr_PC2","Bb_infected","total",0.120090011619361,0.120641062083079,0.00167514397904137,0.0682547046053934,0.0103354366098017,0.230946687556356,1.75943932822869,0.0785029169141856,NA,TRUE,TRUE
"expr_PC2","cap_prop_night","total",0.00367222559875048,0.00641999007047294,0.000929764773219348,0.006719962843911,-0.00387852261090677,0.0167185027518527,0.54646516417541,0.584746227305494,NA,FALSE,FALSE
"expr_PC2","capprop_shift","total",0.00704270203728184,0.0125549106345912,0.00180568038077899,0.0129250745851331,-0.00755238427894617,0.0326622055481286,0.544886761843726,0.585831401583654,NA,FALSE,FALSE
"expr_PC2","clim_PC1","total",0.0169199104977161,0.0214389073048247,-0.000223153888244738,0.0165975820784776,-0.00520572121996871,0.048083535829618,-1.01942020335941,0.308003518673968,NA,FALSE,FALSE
"expr_PC2","expr_PC1","total",-0.000159342522633492,-0.000605737005604484,-7.55579131035372e-05,0.0121796209535033,-0.0207504972537484,0.0195390232425395,-0.0130827160583893,0.989561800607108,NA,FALSE,FALSE
"expr_PC2","sex_male","total",0.0213527553925051,0.0227508711247346,0.00024535033942304,0.0138048483704537,0.000414447278603652,0.0450872949708655,1.54675769117508,0.121921685883494,NA,TRUE,TRUE
"expr_PC2","sex_mature","total",0.131223334758094,0.13174114899041,0.00055857521215058,0.0600198238651977,0.0319906366034646,0.231491661377356,2.18633321971782,0.0287912354338855,NA,TRUE,TRUE
